/root/gloria/IMG/center_2019_02_14_11_28_43_684.jpg,/root/gloria/IMG/left_2019_02_14_11_28_43_684.jpg,/root/gloria/IMG/right_2019_02_14_11_28_43_684.jpg,0,0,0,0.8029872
/root/gloria/IMG/center_2019_02_14_11_28_43_754.jpg,/root/gloria/IMG/left_2019_02_14_11_28_43_754.jpg,/root/gloria/IMG/right_2019_02_14_11_28_43_754.jpg,0,0,0,0.7921031
/root/gloria/IMG/center_2019_02_14_11_28_43_826.jpg,/root/gloria/IMG/left_2019_02_14_11_28_43_826.jpg,/root/gloria/IMG/right_2019_02_14_11_28_43_826.jpg,0,0,0,0.7839974
/root/gloria/IMG/center_2019_02_14_11_28_43_894.jpg,/root/gloria/IMG/left_2019_02_14_11_28_43_894.jpg,/root/gloria/IMG/right_2019_02_14_11_28_43_894.jpg,0,0,0,0.7732658
/root/gloria/IMG/center_2019_02_14_11_28_43_962.jpg,/root/gloria/IMG/left_2019_02_14_11_28_43_962.jpg,/root/gloria/IMG/right_2019_02_14_11_28_43_962.jpg,0,0,0,0.7652736
/root/gloria/IMG/center_2019_02_14_11_28_44_034.jpg,/root/gloria/IMG/left_2019_02_14_11_28_44_034.jpg,/root/gloria/IMG/right_2019_02_14_11_28_44_034.jpg,-0.2,0,0,0.7541862
/root/gloria/IMG/center_2019_02_14_11_28_44_102.jpg,/root/gloria/IMG/left_2019_02_14_11_28_44_102.jpg,/root/gloria/IMG/right_2019_02_14_11_28_44_102.jpg,-0.35,0,0,0.7453549
/root/gloria/IMG/center_2019_02_14_11_28_44_176.jpg,/root/gloria/IMG/left_2019_02_14_11_28_44_176.jpg,/root/gloria/IMG/right_2019_02_14_11_28_44_176.jpg,-0.1761146,0,0,0.7360703
/root/gloria/IMG/center_2019_02_14_11_28_44_248.jpg,/root/gloria/IMG/left_2019_02_14_11_28_44_248.jpg,/root/gloria/IMG/right_2019_02_14_11_28_44_248.jpg,-0.2121185,0,0,0.7283601
/root/gloria/IMG/center_2019_02_14_11_28_44_316.jpg,/root/gloria/IMG/left_2019_02_14_11_28_44_316.jpg,/root/gloria/IMG/right_2019_02_14_11_28_44_316.jpg,-0.4121185,0,0,0.7168602
/root/gloria/IMG/center_2019_02_14_11_28_44_383.jpg,/root/gloria/IMG/left_2019_02_14_11_28_44_383.jpg,/root/gloria/IMG/right_2019_02_14_11_28_44_383.jpg,-0.4188681,0,0,0.7092226
/root/gloria/IMG/center_2019_02_14_11_28_44_457.jpg,/root/gloria/IMG/left_2019_02_14_11_28_44_457.jpg,/root/gloria/IMG/right_2019_02_14_11_28_44_457.jpg,-0.2902358,0,0,0.7008969
/root/gloria/IMG/center_2019_02_14_11_28_44_529.jpg,/root/gloria/IMG/left_2019_02_14_11_28_44_529.jpg,/root/gloria/IMG/right_2019_02_14_11_28_44_529.jpg,-0.4402359,0,0,0.692578
/root/gloria/IMG/center_2019_02_14_11_28_44_603.jpg,/root/gloria/IMG/left_2019_02_14_11_28_44_603.jpg,/root/gloria/IMG/right_2019_02_14_11_28_44_603.jpg,-0.1909246,0,0,0.6844838
/root/gloria/IMG/center_2019_02_14_11_28_44_676.jpg,/root/gloria/IMG/left_2019_02_14_11_28_44_676.jpg,/root/gloria/IMG/right_2019_02_14_11_28_44_676.jpg,-0.1800958,0,0,0.6748174
/root/gloria/IMG/center_2019_02_14_11_28_44_743.jpg,/root/gloria/IMG/left_2019_02_14_11_28_44_743.jpg,/root/gloria/IMG/right_2019_02_14_11_28_44_743.jpg,-0.3300957,0,0,0.6668661
/root/gloria/IMG/center_2019_02_14_11_28_44_810.jpg,/root/gloria/IMG/left_2019_02_14_11_28_44_810.jpg,/root/gloria/IMG/right_2019_02_14_11_28_44_810.jpg,-0.3078954,0,0,0.6599437
/root/gloria/IMG/center_2019_02_14_11_28_44_881.jpg,/root/gloria/IMG/left_2019_02_14_11_28_44_881.jpg,/root/gloria/IMG/right_2019_02_14_11_28_44_881.jpg,-0.1858485,0,0,0.6512526
/root/gloria/IMG/center_2019_02_14_11_28_44_948.jpg,/root/gloria/IMG/left_2019_02_14_11_28_44_948.jpg,/root/gloria/IMG/right_2019_02_14_11_28_44_948.jpg,-0.3358485,0,0,0.6436131
/root/gloria/IMG/center_2019_02_14_11_28_45_016.jpg,/root/gloria/IMG/left_2019_02_14_11_28_45_016.jpg,/root/gloria/IMG/right_2019_02_14_11_28_45_016.jpg,-0.1815241,0,0,0.6349992
/root/gloria/IMG/center_2019_02_14_11_28_45_088.jpg,/root/gloria/IMG/left_2019_02_14_11_28_45_088.jpg,/root/gloria/IMG/right_2019_02_14_11_28_45_088.jpg,-0.1254709,0,0,0.6281208
/root/gloria/IMG/center_2019_02_14_11_28_45_161.jpg,/root/gloria/IMG/left_2019_02_14_11_28_45_161.jpg,/root/gloria/IMG/right_2019_02_14_11_28_45_161.jpg,-0.3254709,0,0,0.618236
/root/gloria/IMG/center_2019_02_14_11_28_45_235.jpg,/root/gloria/IMG/left_2019_02_14_11_28_45_235.jpg,/root/gloria/IMG/right_2019_02_14_11_28_45_235.jpg,-0.2538765,0,0,0.6099403
